SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BYKE,BE,78.5,79.94,74.35,78.28,78.2,77.89,35320,2710228.52,29-Jul-2025,131,INE319B01014
GESHIP,EQ,934.05,960.9,918,958.15,957.05,933.8,331991,312090494.30,29-Jul-2025,26905,INE017A01032
GROBTEA,BE,1095,1119,1065,1119,1119,1095,124,135519.00,29-Jul-2025,11,INE646C01018
HITECHGEAR,BE,678,698,678,694.8,697.95,697.05,437,301294.55,29-Jul-2025,28,INE127B01011
INDIACEM,EQ,356,367.65,349.4,365.7,365.2,356.05,510131,182961445.15,29-Jul-2025,13057,INE383A01012
INDHOTEL,EQ,744.8,751,740.55,748.2,749,744.8,2019113,1507809362.35,29-Jul-2025,33864,INE053A01029
THEINVEST,EQ,163,172,162.27,168.21,170.5,163.35,39853,6697571.54,29-Jul-2025,1130,INE924D01017
NIACL,EQ,174.55,177.47,168.8,173.52,173.3,174.22,589140,101481371.52,29-Jul-2025,17471,INE470Y01017
PKTEA,BE,654.2,654.2,621.5,622.05,622.05,654.2,1199,752936.05,29-Jul-2025,78,INE431F01018
PHOENIXLTD,EQ,1506.2,1512.9,1477.7,1508.3,1511.5,1508.8,688341,1034015792.90,29-Jul-2025,32319,INE211B01039
RAMCOCEM,EQ,1167.9,1195,1150.6,1193.3,1194.5,1170.1,372439,440856306.00,29-Jul-2025,27627,INE331A01037
RUBYMILLS,EQ,232.14,235.4,230.41,231.91,231,232.07,8815,2045511.07,29-Jul-2025,348,INE301D01026
SOUTHBANK,EQ,29.6,29.78,29.26,29.62,29.6,29.6,8505003,251511238.51,29-Jul-2025,21871,INE683A01023
STCINDIA,BE,127,129.05,125.1,128.4,127.8,125.77,6736,853452.43,29-Jul-2025,92,INE655A01013
UGARSUGAR,EQ,45.05,45.28,44.06,45.06,45.1,44.64,105736,4721038.77,29-Jul-2025,860,INE071E01023
WIPL,EQ,154.64,154.79,152.01,152.74,152.01,152.82,2150,328472.87,29-Jul-2025,93,INE215F01023
THEJO,EQ,2350,2438.8,2326.6,2419.4,2430,2355,6889,16431713.20,29-Jul-2025,1203,INE121N01019
THEMISMED,EQ,111.4,114.9,106.68,112.9,113.4,111.4,192409,21055703.63,29-Jul-2025,4987,INE083B01024
THERMAX,EQ,3713,3794,3691.3,3778.6,3794,3722.7,66075,248880560.30,29-Jul-2025,13335,INE152A01029
THESL,SM,31.6,31.6,31.6,31.6,31.6,30.1,6000,189600.00,29-Jul-2025,2,INE0SHE01019
TIRUMALCHM,EQ,292.45,298.1,288.1,292.1,292.3,292.55,320093,93210237.40,29-Jul-2025,9374,INE338A01024
THOMASCOOK,EQ,171.24,175.02,167.81,168.98,169,171.24,1804211,307009929.96,29-Jul-2025,30834,INE332A01027
THOMASCOTT,BE,315.3,320,310.65,314.25,317.85,327,27010,8489088.00,29-Jul-2025,625,INE480M01011
THYROCARE,EQ,1245.85,1290,1233.6,1267.65,1267,1246.35,98233,124896311.70,29-Jul-2025,13686,INE594H01019
TIJARIA,BE,7.39,7.64,6.99,7.28,7.4,7.36,32627,231424.63,29-Jul-2025,74,INE440L01017
TIL,BE,344.35,359,332.2,357.6,358,344.35,11891,4065684.25,29-Jul-2025,173,INE806C01018
TI,EQ,508.45,524,496,510.05,509.2,509.55,3925220,2014233326.50,29-Jul-2025,39402,INE133E01013
TIMETECHNO,EQ,436.45,449.5,432.5,447.6,446.15,436.8,780411,346597752.25,29-Jul-2025,18241,INE508G01029
TIMESGTY,EQ,243.5,289.34,240,285.93,281.35,241.12,787227,216575567.80,29-Jul-2025,16207,INE289C01025
TIMESCAN,ST,64.95,65.9,64.6,64.6,64.6,62.8,10000,654500.00,29-Jul-2025,4,INE0IJY01014
TIMKEN,EQ,3449,3449,3335.5,3359.5,3358,3447.8,53490,179647167.30,29-Jul-2025,13243,INE325A01013
TINNARUBR,EQ,922.2,928,904.6,912.45,915,908.55,21715,19814198.95,29-Jul-2025,2242,INE015C01016
TIPSFILMS,EQ,509.9,523.9,491.1,494.65,500,504.9,4547,2294325.40,29-Jul-2025,626,INE0LQS01015
TIPSMUSIC,EQ,599,617.05,592.95,609.55,609.8,599.75,124613,75740642.45,29-Jul-2025,10106,INE716B01029
TIRUPATIFL,BE,38.19,40.23,36.55,39.81,40.23,38.32,132860,5152167.33,29-Jul-2025,772,INE319Y01024
TITAGARH,EQ,850,876.35,838.45,869.6,874,847.85,1650884,1420949258.75,29-Jul-2025,52340,INE615H01020
TITAN,EQ,3390,3397,3355.6,3379.2,3380,3393,511042,1724860507.50,29-Jul-2025,40529,INE280A01028
TOKYOPLAST,EQ,116.12,123.88,116.12,121.22,121.74,116.95,11435,1380041.68,29-Jul-2025,352,INE932C01012
TOLINS,EQ,153.9,154.99,150.73,152.17,152.39,153.9,74180,11290900.57,29-Jul-2025,1819,INE0RWQ01014
TORNTPHARM,EQ,3660.2,3784.8,3660.2,3768.1,3779.2,3622.9,1677573,6275075539.60,29-Jul-2025,142827,INE685A01028
TORNTPOWER,EQ,1328.1,1344,1318.5,1324.9,1326.1,1338.4,265829,352651834.50,29-Jul-2025,18921,INE813H01021
TOTAL,EQ,77.32,77.9,74.2,74.62,74.5,74.84,5963,448381.98,29-Jul-2025,136,INE336X01012
TOUCHWOOD,EQ,97.8,100.39,94.52,95.27,94.61,97.83,4556,437178.77,29-Jul-2025,259,INE486Y01013
TFCILTD,EQ,276.75,277.64,268.54,275,274.43,277.6,1039492,285257956.77,29-Jul-2025,11489,INE305A01015
TPLPLASTEH,EQ,77.68,78.02,76.61,77.64,77.46,77.68,20956,1620761.66,29-Jul-2025,461,INE413G01022
TRACXN,EQ,56.25,56.26,52.9,55.21,55.35,56.35,820802,44394817.09,29-Jul-2025,7650,INE0HMF01019
TARIL,EQ,476,512.25,476,509.25,511.5,482.45,955881,478196230.15,29-Jul-2025,40659,INE763I01026
TREL,EQ,33.33,34.08,33.28,33.55,34,33.03,66464,2236487.97,29-Jul-2025,1042,INE0O3901029
TCI,EQ,1195.9,1214,1176,1199.7,1200,1195.8,29360,35107931.30,29-Jul-2025,7341,INE688A01022
TRANSRAILL,EQ,671.1,695,663.35,687.4,688,672.7,1221305,837053743.20,29-Jul-2025,32141,INE454P01035
TRANSTEEL,SM,141.6,142,136,138.8,138.8,139.9,32000,4458200.00,29-Jul-2025,15,INE0NVI01020
TFL,BE,17.12,17.67,16.62,17.1,17.54,17.45,10286,172269.85,29-Jul-2025,51,INE804H01012
TRANSWORLD,EQ,263,267.4,258.3,265.2,267.4,261.15,10698,2807099.55,29-Jul-2025,723,INE757B01015
TRAVELFOOD,EQ,1118.5,1123.7,1090.2,1099.1,1092.5,1118.5,163504,180807282.00,29-Jul-2025,9977,INE103V01028
TREEHOUSE,BE,6.92,7.25,6.56,6.81,6.9,6.91,86211,585072.10,29-Jul-2025,229,INE040M01013
TREJHARA,EQ,217.28,230,217.28,226.98,225,221.43,4696,1054552.06,29-Jul-2025,412,INE00CA01015
TRENT,EQ,4994,5052,4957.5,5001.5,5004,4994,1285403,6430133599.50,29-Jul-2025,98742,INE849A01020
TRF,EQ,344.05,346.7,337.4,341.6,340.65,348.3,20452,6991371.10,29-Jul-2025,1369,INE391D01019
TBZ,EQ,187,190,185.6,189.23,187.95,186.78,134635,25297094.20,29-Jul-2025,3642,INE760L01018
TRIDENT,EQ,30.75,31.13,30.2,30.97,30.99,30.7,8075521,247790757.31,29-Jul-2025,21648,INE064C01022
TECHLABS,ST,479,487.05,477.15,487.05,487.05,485,8375,4044731.25,29-Jul-2025,32,INE0QD201012
TRIDHYA,SM,18.5,18.5,18.5,18.5,18.5,18.9,3000,55500.00,29-Jul-2025,1,INE0LWY01029
TRIGYN,EQ,79,80.65,79,79.73,80,79.55,14496,1154151.96,29-Jul-2025,322,INE948A01012
TRIVENI,EQ,360,369,360,367.5,368.05,361.2,180892,65953286.80,29-Jul-2025,8363,INE256C01024
TRITURBINE,EQ,607.7,611.3,597.4,606.2,608.5,613,481960,291340055.75,29-Jul-2025,28148,INE152M01016
TROM,ST,101.9,102.9,100.05,100.1,100.1,101.9,6000,610320.00,29-Jul-2025,10,INE0SYV01018
TRU,BE,14.77,15.24,14.77,14.77,14.77,15.55,1149287,17020136.18,29-Jul-2025,761,INE615R01029
TRUST,ST,60.6,62.15,58.2,60.85,61.75,60.6,15600,935940.00,29-Jul-2025,24,INE0SWN01019
935TSI34,N0,104093,104093,104093,104093,104093,103939,130,13532090.00,29-Jul-2025,1,INE1C3207016
935TSIIC28,N0,102066.19,102066.19,102066.19,102066.19,102066.19,101943.81,2,204132.38,29-Jul-2025,1,INE1C3207081
935TSIIC33,N0,103843,103843,103843,103843,103843,102925.18,4,415372.00,29-Jul-2025,1,INE1C3207024
TTKHLTCARE,EQ,1280,1280,1250,1256,1252.5,1274,4265,5377140.20,29-Jul-2025,818,INE910C01018
TTKPRESTIG,EQ,636.9,641.8,626.95,631.85,633,636.95,179413,113438866.30,29-Jul-2025,31952,INE690A01028
TIINDIA,EQ,2823.5,2880.7,2793.8,2868.5,2873.2,2821.6,149463,424459362.40,29-Jul-2025,18106,INE974X01010
TUNWAL,SM,29.15,29.75,28.5,29.45,29.75,29.15,76000,2206500.00,29-Jul-2025,37,INE0OXV01027
TVTODAY,EQ,155,155,152.74,153.83,153.51,153.11,90037,13864252.30,29-Jul-2025,1998,INE038F01029
TVVISION,BE,7.48,7.58,7,7.58,7.58,7.22,53236,393628.92,29-Jul-2025,101,INE871L01013
TVSELECT,BE,416,416,400.8,406.55,408,412.05,5805,2356073.80,29-Jul-2025,196,INE236G01019
TVSHLTD,EQ,11616,11999,11350,11583,11580,11617,5949,68508013.00,29-Jul-2025,3288,INE105A01035
TVSMOTOR,EQ,2790,2825,2784.9,2801.8,2815,2798.9,820647,2297647714.40,29-Jul-2025,39324,INE494B01023
TVSSRICHAK,EQ,3051,3154.4,3020,3089.1,3083,3065.5,5439,16849240.60,29-Jul-2025,1800,INE421C01016
TVSSCS,EQ,126.55,128.9,125.2,128.22,128,126.68,389019,49505405.36,29-Jul-2025,7442,INE395N01027
TICL,BE,31.1,31.1,31.1,31.1,31.1,31.74,11930,371023.00,29-Jul-2025,32,INE388G01026
UYFINCORP,EQ,18.23,18.59,18.2,18.33,18.23,18.23,19562,359242.32,29-Jul-2025,222,INE152C01025
UCAL,EQ,145.33,151.1,145.22,149.05,148.28,145.78,17897,2654030.52,29-Jul-2025,733,INE139B01016
1015UCL27,NF,980,981,980,980.13,980,980,153,149961.00,29-Jul-2025,4,INE583D07604
1039UCL26,NE,1005,1012.8,984.9,1012.8,1012.8,984.9,66,66143.10,29-Jul-2025,4,INE583D07570
1050UCL28,NH,1010,1010,1010,1010,1010,1010,70,70700.00,29-Jul-2025,2,INE583D07596
UCOBANK,EQ,30,30.3,29.72,30.21,30.24,30.14,5211365,156550503.50,29-Jul-2025,15179,INE691A01018
UDAICEMENT,EQ,34.79,36.4,34.57,36,35.9,34.99,671745,23894912.87,29-Jul-2025,2454,INE225C01029
USK,EQ,35.31,36.7,35.19,35.84,35.71,36.87,43998,1582214.39,29-Jul-2025,651,INE0N0Y01013
UFLEX,EQ,593,595.65,585.6,591,592.85,584.45,9885,5837422.05,29-Jul-2025,1086,INE516A01017
UFO,EQ,70.39,71.45,69.46,70.93,71,69.41,25476,1789657.71,29-Jul-2025,576,INE527H01019
UGROCAP,EQ,170.15,175,167.45,170.76,170.8,170.86,327498,55548973.05,29-Jul-2025,7334,INE583D01011
UJJIVANSFB,EQ,43.75,44.85,43.35,43.97,43.84,43.79,5598828,244863518.71,29-Jul-2025,55059,INE551W01018
UWCSL,SM,117.5,117.5,117.5,117.5,117.5,117.25,1000,117500.00,29-Jul-2025,1,INE00F301010
ULTRACEMCO,EQ,12200,12262,12122,12221,12230,12240,208446,2545251155.00,29-Jul-2025,43961,INE481G01011
UMA,SM,25.35,25.5,25.35,25.5,25.5,25.45,28000,712800.00,29-Jul-2025,5,INE067901012
UMAEXPORTS,BE,48.5,49.94,48.1,49.06,49.15,49.27,23530,1148785.84,29-Jul-2025,180,INE0GIU01018
UMIYA-MRO,EQ,81.41,82.9,77.51,82.21,80.7,83.4,36853,3007090.54,29-Jul-2025,643,INE398B01018
UNICHEMLAB,EQ,620,632,610.25,626.5,630.55,622.6,34550,21427220.20,29-Jul-2025,2369,INE351A01035
UNIECOM,EQ,123.99,123.99,121.71,122.25,123,122.25,174196,21357189.32,29-Jul-2025,2472,INE00U401027
UNIHEALTH,SM,169,169,167,169,169,169,4000,673000.00,29-Jul-2025,4,INE0PRF01011
UNIINFO,BE,20.05,20.5,19.7,20.29,20.29,20.58,13226,264526.44,29-Jul-2025,17,INE481Z01011
UNILEX,SM,45.85,45.85,45.85,45.85,45.85,45.85,1600,73360.00,29-Jul-2025,1,INE0B2801011
UNIMECH,BE,1149.9,1165,1094,1101.8,1113,1150.8,35112,38993210.10,29-Jul-2025,2663,INE0U3I01011
UNIONBANK,EQ,132.34,133.69,130.93,132.73,133.04,133.44,15736006,2082723746.10,29-Jul-2025,63182,INE692A01016
UNIONGOLD,EQ,96.75,96.95,96.4,96.9,96.9,97.1,522,50416.70,29-Jul-2025,14,INF582M01KS4
UNIPARTS,EQ,362,364.75,356.05,359.1,358,362.75,41024,14735510.55,29-Jul-2025,2303,INE244O01017
UNIENTER,EQ,158.26,163.03,158.26,161.57,160.5,160.46,5963,963669.19,29-Jul-2025,344,INE037A01022
UNITECH,BZ,7.19,7.43,6.78,7.43,7.43,7.08,2107816,14904889.47,29-Jul-2025,1897,INE694A01020
UBL,EQ,1988,2009.6,1970,1975.6,1978,1999.2,376353,749139320.20,29-Jul-2025,9315,INE686F01025
UNIDT,EQ,213.44,215.37,203.98,208.33,208,213.7,32653,6814950.88,29-Jul-2025,1147,INE961D01019
UHTL,SM,79.85,79.85,78,79,79,79.85,94000,7426200.00,29-Jul-2025,45,INE0SMR01011
UNITEDTEA,EQ,468.1,479.95,460.35,473.55,464.1,464.75,2250,1053250.00,29-Jul-2025,90,INE458F01011
UNITEDPOLY,EQ,27.29,27.65,26.2,27.65,27.65,26.34,1094707,29872043.46,29-Jul-2025,2817,INE368U01029
UNITDSPR,EQ,1316,1331,1298.8,1324,1317,1316,1769493,2329416185.00,29-Jul-2025,73450,INE854D01024
UNIVASTU,EQ,264,273.9,260.1,266.87,267,260.1,11864,3153049.79,29-Jul-2025,604,INE562X01013
UNIVCABLES,EQ,735.35,742.4,716.4,731.15,735.1,736.7,17372,12609337.75,29-Jul-2025,2213,INE279A01012
UNIVPHOTO,BE,263,268.93,261.25,263.05,263,264.42,823,216837.00,29-Jul-2025,27,INE03V001013
UNOMINDA,EQ,1065,1075.9,1042.3,1072.4,1075,1065.1,451658,478730468.80,29-Jul-2025,40124,INE405E01023
915SCL26,NE,1050,1051,1045,1050,1050,1037.25,462,484537.00,29-Jul-2025,11,INE148I08256
IIFLZC28,NG,1428,1430,1428,1430,1430,1422.79,10,14290.00,29-Jul-2025,2,INE530B08110
10IIFL28A,NE,1005,1005,1000,1000,1000,1000,100,100005.00,29-Jul-2025,2,INE530B08094
96IIFL28A,NF,983,985,981,985,985,981.63,814,800785.20,29-Jul-2025,14,INE530B08102
IIFLZC28C,N6,1400,1421,1395,1419,1419,1400.1,72,101901.00,29-Jul-2025,9,INE477L08162
96IIFL28,N5,984.89,989.8,976.12,985.78,989.8,980.02,1402,1380069.96,29-Jul-2025,25,INE477L08154
10IIFL29,N6,1010,1010,1010,1010,1010,1002,50,50500.00,29-Jul-2025,1,INE866I08279
885TCAPS29,NC,1107,1107,1107,1107,1107,1125,9,9963.00,29-Jul-2025,1,INE306N08342
910TCAP28,NA,1130,1130,1130,1130,1130,1130,223,251990.00,29-Jul-2025,3,INE306N08292
UDS,EQ,284,295,282.4,292.85,293,285.1,506924,147945298.45,29-Jul-2025,13551,INE851I01011
UPL,EQ,727,734.55,721.05,726.05,724.6,729.85,3504831,2550478208.75,29-Jul-2025,64593,INE628A01036
UPLPP1,E1,533.3,544,532.35,536.8,535.85,535.4,1834873,988611623.25,29-Jul-2025,6084,IN9628A01026
USASEEDS,SM,159,159,159,159,159,158.5,300,47700.00,29-Jul-2025,1,INE0CBM01019
URAVIDEF,BE,514,514,484.5,501.95,498.1,495.3,11736,5887438.80,29-Jul-2025,86,INE568Z01015
URBAN,SM,174,182.95,171.25,172.55,171.25,175.3,31200,5470320.00,29-Jul-2025,33,INE0O0201019
URJA,EQ,14,14.9,13.55,14.24,14.69,14.19,1163370,16390412.23,29-Jul-2025,3646,INE550C01020
USHAFIN,SM,82.2,92,82.2,90.9,92,94,10400,940080.00,29-Jul-2025,12,INE0LS001014
UMESLTD,EQ,5.8,5.8,5.5,5.66,5.71,5.66,7797,43791.46,29-Jul-2025,111,INE240C01028
USHAMART,EQ,365.95,383,364.55,378.5,379.7,365,1002949,379875421.00,29-Jul-2025,27199,INE228A01035
UTIAMC,EQ,1342,1349.9,1299.3,1326.2,1328.9,1339.7,218123,287581019.80,29-Jul-2025,21547,INE094J01016
GOLDSHARE,EQ,85.05,85.05,82.1,82.95,83,83,127541,10554597.60,29-Jul-2025,1108,INF789F1AUX7
NIF10GETF,EQ,26,26.05,25.95,25.96,25.96,25.99,12503,324950.01,29-Jul-2025,17,INF789F1AZF3
NIF5GETF,EQ,63.05,63.05,62.76,62.77,62.77,63,16537,1040960.62,29-Jul-2025,16,INF789F1AZE6
NIFITETF,EQ,364.87,367.57,361.6,365.47,366.6,365.63,2452,892276.74,29-Jul-2025,91,INF789F1AZD8
NIFMID150,EQ,214.61,216.6,214.57,215.87,216.6,214.62,1260,270724.52,29-Jul-2025,49,INF789F1AYX9
SILVERETF,EQ,113.06,113.06,110.1,110.85,110.74,110.31,327748,36255610.34,29-Jul-2025,1200,INF789F1AYK6
UTIBANKETF,EQ,58.24,58.24,57.49,57.91,57.82,57.72,36140,2086536.76,29-Jul-2025,564,INF789F1AUV1
UTINEXT50,EQ,71.79,73,70.86,72.22,72.86,71.55,81319,5823813.91,29-Jul-2025,728,INF789F1AUW9
UTINIFTETF,EQ,271.01,272.33,270.16,272.08,272.24,271.06,62253,16838480.35,29-Jul-2025,276,INF789F1AZC0
UTISENSETF,EQ,881.3,894.06,881.3,893.58,894.06,888.66,1362,1209988.37,29-Jul-2025,105,INF789FB1X58
UTISXN50,EQ,89.7,92,87.92,89.03,88.8,88.34,4784,424413.24,29-Jul-2025,106,INF789F1AUU3
UTKARSHBNK,EQ,21.99,23.9,21.86,22.68,22.55,22.11,1274798,28458114.42,29-Jul-2025,7158,INE735W01017
UTSSAV,ST,214.35,225.5,214.35,223.9,225,218.35,23400,5182230.00,29-Jul-2025,36,INE06IJ01010
UTTAMSUGAR,EQ,263.5,273.8,263.5,272.15,271.15,267.2,21134,5691647.45,29-Jul-2025,1100,INE786F01031
VMARCIND,SM,431.9,449,431.9,447.85,447.5,430.3,15750,6980187.50,29-Jul-2025,53,INE0GXK01018
VR,SM,205,205,205,205,205,205,400,82000.00,29-Jul-2025,1,INE0QQM01017
VGUARD,EQ,388.2,392.7,371.1,384.8,380.6,387.05,1019063,389000459.90,29-Jul-2025,39497,INE951I01027
VLINFRA,SM,41.5,41.6,39.5,40.7,40.7,41.65,16500,665850.00,29-Jul-2025,11,INE0QXL01015
V2RETAIL,EQ,1882,1944,1862.1,1936.6,1926.7,1892.5,36808,70261631.90,29-Jul-2025,3983,INE945H01013
WABAG,EQ,1573,1604.7,1561.1,1600.6,1604,1580.4,213786,339697303.70,29-Jul-2025,16729,INE956G01038
VADILALIND,EQ,5302,5409.5,5270,5348,5337.5,5357.5,4230,22569529.00,29-Jul-2025,1777,INE694D01016
VAIBHAVGBL,EQ,234,235.33,229.54,234.46,233.8,233.81,120462,27957714.05,29-Jul-2025,7998,INE884A01027
MADHAVBAUG,ST,205,211.55,205,211.55,211.55,201.5,31200,6579700.00,29-Jul-2025,31,INE0JR301013
VAISHALI,EQ,12.3,12.9,12.16,12.32,12.26,12.28,307255,3860702.28,29-Jul-2025,906,INE972X01022
VAKRANGEE,BE,9.5,9.63,9.3,9.47,9.49,9.5,1138419,10721820.50,29-Jul-2025,3191,INE051B01021
VALIANT-RE,BE,10,11.4,7.15,10.68,11,11.63,101287,864414.65,29-Jul-2025,581,INE0JWS20017
VALIANTLAB,EQ,90,90,87.36,88.1,88.9,89.81,59183,5243434.65,29-Jul-2025,1718,INE0JWS01017
VALIANTORG,BE,367,367,345.95,345.95,345.95,364.15,48521,16933270.35,29-Jul-2025,684,INE565V01010
DBREALTY,BE,186.9,187.01,178,185.28,185.25,178.11,714369,132226298.85,29-Jul-2025,4639,INE879I01012
VARDHACRLC,EQ,48.8,49.92,48.4,48.65,48.5,49.44,23803,1164993.71,29-Jul-2025,415,INE116G01013
VHL,EQ,4025,4069.4,4008.1,4034.4,4067.5,4012.8,920,3716110.70,29-Jul-2025,295,INE701A01023
VARDMNPOLY,EQ,10.1,10.4,10.06,10.3,10.4,10.14,131082,1349491.69,29-Jul-2025,630,INE835A01029
VSSL,EQ,262.15,272.8,255.3,264.65,265,250.05,238334,63246655.45,29-Jul-2025,11828,INE050M01012
VTL,EQ,457,464.2,456.1,460,462.5,459.55,106173,48817205.95,29-Jul-2025,6719,INE825A01020
VARROC,EQ,524,537.9,522.05,534.85,536.95,524.9,71550,38032437.40,29-Jul-2025,5498,INE665L01035
VBL,EQ,486.1,514.8,478.05,512.15,513.9,486.75,24363407,12164902669.00,29-Jul-2025,204585,INE200M01039
DENTALKART,SM,615,619.05,613,617.25,615.6,618.25,5750,3541550.00,29-Jul-2025,21,INE0N5801013
VASCONEQ,EQ,52.5,54.19,51.72,53.93,54.19,52.7,879600,46762414.08,29-Jul-2025,6024,INE893I01013
VASWANI,BE,51.99,54.25,50.5,53.69,53.79,52.36,55544,2908016.50,29-Jul-2025,325,INE590L01019
VCL,BE,1.19,1.19,1.19,1.19,1.19,1.17,490963,584245.97,29-Jul-2025,215,INE098201036
12VCCL29B,N0,97000,97000,97000,97000,97000,97019.86,2,194000.00,29-Jul-2025,2,INE04HY07229
12VCCL29,N0,87000,87000,85600,85600,85600,96500,3,258200.00,29-Jul-2025,3,INE04HY07153
12VCCL29A,N0,98500,98500,95000,95000,95000,98500,5,483000.00,29-Jul-2025,4,INE04HY07203
VDEAL,ST,161,161,161,161,161,162,1200,193200.00,29-Jul-2025,1,INE0U2M01015
MANYAVAR,EQ,760,769,751.85,754.5,760,761,118333,89774967.65,29-Jul-2025,11250,INE825V01034
VEDL,EQ,437.05,441.5,433.4,439.5,440,437.95,3034968,1328829566.70,29-Jul-2025,40147,INE205A01025
VEEDOL,EQ,1662,1674.9,1652.3,1669.2,1672,1662.4,7331,12176514.80,29-Jul-2025,1399,INE484C01030
VEEKAYEM,SM,229,239.85,228.9,238.75,238.65,240.8,8000,1898775.00,29-Jul-2025,9,INE0KTW01013
VELS,SM,66,66,66,66,66,65.25,1200,79200.00,29-Jul-2025,1,INE0I3H01019
VENKEYS,EQ,1525.1,1532.7,1514,1517.5,1519,1528.9,16828,25594029.90,29-Jul-2025,2068,INE398A01010
VENTIVE,EQ,730.45,799,727.55,776.65,776.55,730.05,287297,218438303.95,29-Jul-2025,10336,INE781S01027
VENUSPIPES,EQ,1410,1465,1409.9,1444,1447.2,1421.5,59926,86326735.70,29-Jul-2025,7784,INE0JA001018
VENUSREM,BE,510.1,515,508.65,515,515,519,14186,7255386.15,29-Jul-2025,169,INE411B01019
VERANDA,EQ,223.6,229.79,208.78,225.7,225.79,223.55,1189974,261524462.11,29-Jul-2025,13422,INE0IQ001011
VERITAAS,SM,78.7,78.7,78.7,78.7,78.7,82.8,2400,188880.00,29-Jul-2025,2,INE0SRI01019
VERTOZ,EQ,88.99,89.26,86,88.66,88.91,87.65,78097,6907344.84,29-Jul-2025,1294,INE188Y01031
VESUVIUS,EQ,515.3,527.4,511.15,523.55,522,515.85,57371,29702781.40,29-Jul-2025,6174,INE386A01023
VETO,EQ,125,126.8,124.31,125.99,125.32,125.76,25612,3217741.68,29-Jul-2025,678,INE918N01018
VSTL,EQ,159.7,163.78,158.11,162.09,162.95,159.11,15614,2516534.61,29-Jul-2025,861,INE0QTF01015
VHLTD,BE,108,110.2,106.11,108.81,109.34,106.85,2083,226622.14,29-Jul-2025,37,INE048C01025
VIDHIING,EQ,415.5,430.5,415.5,427.4,425.2,415.5,35101,14885585.80,29-Jul-2025,2436,INE632C01026
VIJAYA,EQ,1131,1138.65,1108.3,1119.7,1118.35,1141.35,788172,882997597.55,29-Jul-2025,37282,INE043W01024
VIJIFIN,BE,3.55,3.55,3.55,3.55,3.55,3.74,245694,872213.70,29-Jul-2025,315,INE159N01027
VIKASECO,EQ,2.3,2.31,2.28,2.29,2.29,2.28,1451731,3333115.07,29-Jul-2025,1681,INE806A01020
VIKASLIFE,EQ,2.4,2.44,2.39,2.42,2.42,2.4,3154078,7614732.24,29-Jul-2025,6242,INE161L01027
VILAS,ST,550,550,532,548.4,548,549.45,25250,13774925.00,29-Jul-2025,76,INE0AZY01017
VILINBIO,SM,25.8,25.8,25,25,25,25,8000,203200.00,29-Jul-2025,2,INE0L4V01013
VIMTALABS,EQ,671.95,721.5,659.5,710.3,702.5,658.9,25686238,17816875665.75,29-Jul-2025,359706,INE579C01029
VINATIORGA,EQ,1846,1878.1,1830.1,1840.9,1850,1849.3,19874,36670983.30,29-Jul-2025,5601,INE410B01037
VINDHYATEL,EQ,1579.9,1608.9,1547.1,1596.9,1591.1,1568.5,8163,12821787.40,29-Jul-2025,1277,INE707A01012
VINEETLAB,BE,31,31,30,30.32,30.35,30.61,9399,283462.24,29-Jul-2025,39,INE505Y01010
VINNY,BE,1.3,1.33,1.29,1.3,1.31,1.3,438642,572909.34,29-Jul-2025,311,INE01KI01027
VINSYS,SM,335,352,335,352,352,336.5,3000,1019900.00,29-Jul-2025,4,INE0OSJ01014
VINCOFE,EQ,151.6,154.53,149.41,153.59,153.85,151.58,1645360,249953473.53,29-Jul-2025,12519,INE498Q01014
VINYAS,SM,1305.2,1331,1305.2,1326.1,1325,1331,6200,8211030.00,29-Jul-2025,31,INE0OLS01010
VINYLINDIA,BE,297.1,302,291,297.1,299,296.15,5390,1597573.95,29-Jul-2025,184,INE250B01029
VIPCLOTHNG,EQ,39,39.48,38.67,38.92,39,39.17,163417,6386352.19,29-Jul-2025,787,INE450G01024
VIPIND,EQ,438.3,462.95,438.3,460.85,462.95,444.95,417263,189500088.10,29-Jul-2025,14016,INE054A01027
VIPULLTD,BE,8.49,8.91,8.46,8.91,8.91,8.49,246396,2172887.39,29-Jul-2025,1708,INE946H01037
VIRINCHI,BE,27.02,27.52,26.25,26.45,26.5,27.05,71863,1909822.74,29-Jul-2025,187,INE539B01017
VGINFOTECH,SM,175,177.8,172.8,177,177.8,173.6,110000,19295550.00,29-Jul-2025,96,INE0VRH01015
VISASTEEL,BE,35.45,37,34.53,36.46,35.58,35.62,11074,394167.50,29-Jul-2025,33,INE286H01012
VIVIDHA,EQ,0.8,0.8,0.77,0.79,0.8,0.8,371016,295113.80,29-Jul-2025,219,INE370E01029
VISAKAIND,BE,84,84.8,81.71,84.07,83.9,83.1,18364,1544380.22,29-Jul-2025,145,INE392A01021
VISAMAN,ST,95.6,95.6,95.6,95.6,95.6,93.75,18000,1720800.00,29-Jul-2025,6,INE0BHK01012
VMM,EQ,133,136.99,132.5,136.64,136.43,132.75,15636630,2109216894.51,29-Jul-2025,66659,INE01EA01019
VISHNU,EQ,495.35,532.7,490,516.05,520.5,495.35,92677,47134064.10,29-Jul-2025,4338,INE270I01022
